Sample	NC_066313.1	NC_066314.1	NC_066315.1	NC_066316.1	NC_066317.1	NC_066318.1	NC_066319.1	NC_066320.1	NC_066321.1	NC_066322.1	NC_066323.1	NC_066324.1	NC_066325.1	NC_066326.1	NC_066327.1	NC_066328.1	NC_066329.1	NC_066330.1	NC_066331.1	NC_066332.1	NC_066333.1	NC_066334.1	NC_066335.1	NC_066336.1	NC_066337.1	NC_066338.1	NC_066339.1	NC_066340.1	NC_066341.1	NC_066342.1	NC_066343.1	NW_026108265.1	NW_026108322.1	NW_026108432.1	NW_026108550.1	NW_026108722.1	NC_037521.1
ES40_LD19-239_MG-lipid_21	1.6782501988231908	0.6224174021093687	0.29917149759660816	0.3256667875109532	0.35753614361396846	0.9757924604763574	0.6869869207240814	0.5479881597321418	0.4575596319225052	0.5714122676545756	0.8591366375783691	1.0008838596312268	0.6450072621486683	0.6826190100668461	1.152800051638485	11.734065360367206	1.3248769564925038	1.0376113463021706	1.2717857825176337	1.2875262010387345	1.2724703061834908	1.1153210471700685	4.424969904853703	3.04465930765258	0.7243872743423385	3.453121909342836	2.386444969738102	3.7244505287062633	3.739337587000743	0.4524918441717804	0.19262280987457076	570.8592177435995	202.20736175964976	1099.741290578932	473.7951192047686	1566.2741437556356	119.43376650074993
ES41_Blue-013_Control-protein_0	1.7331144671884136	0.5760869044573614	0.29961265570430273	0.33431909621135564	0.3539424844191133	0.8790801305882708	0.6428767231776905	0.511447571512353	0.4336759881729297	0.5208389521728908	0.8264191565121771	0.977257229685251	0.5666537301888944	0.6648708919017801	1.0290992100489051	14.310643351898765	1.2349558121219306	0.9382960583478679	1.3133968367837714	1.0490965301638564	1.2719548291129728	1.0667743329699302	4.0861525170266	2.9845044120159256	0.6756429379032229	2.9757304863634113	2.1070856742997006	3.0164854550309435	3.2759214912689907	0.37792506109020024	0.19929662507772347	401.4384371224789	166.96000453736224	957.5937245600912	410.1432543792108	1385.5176455891253	116.2796534141094
ES42_Blue-013_Control-protein_14	1.5185365676701075	0.6275384155381901	0.31941170868040497	0.37054096354346405	0.3998737808614946	1.0486876038981465	0.7107900962142936	0.5870235520715313	0.5137109480487281	0.5975808097175411	0.9632604709505643	1.0899333030233733	0.6549116384234215	0.7642583071421128	1.1199691650385821	10.200591813303015	1.3762264336533878	1.0803380676865086	1.6207006387514087	1.1831947639015006	1.4886869780863445	1.2819527972287499	4.76192933146946	3.3304779740393995	0.7773697273243144	3.732355398279606	2.3516541079257016	3.312862062428	3.6467264985007324	0.42524188265579316	0.21901312400656642	357.88942265639037	207.77596554000522	1559.7137644059553	657.0358296355259	2253.972735566217	80.00612343929481
ES43_Blue-013_Control-protein_21	1.6923664228919812	0.6115276735531597	0.32057867798828293	0.3601001653863725	0.38662480388694564	0.9656877228919043	0.6792185659666917	0.5426435990274194	0.48151997075376757	0.5790853325479921	0.9233827136292028	1.04993612092013	0.6217027599747601	0.7136454190149599	1.070952900432133	12.295888913879148	1.3013699792723208	1.0352868540062963	1.494582377718051	1.0584123478382323	1.3780932035134685	1.1881131679769723	4.444515377295956	3.1493415027207607	0.6735636141564291	3.005352618036687	2.261059157220569	3.2239800034646686	3.5903627881489846	0.3903648153714175	0.21348724152378104	303.6748439263114	180.14498574046408	902.7339473463043	390.5217355196956	1291.7496965341063	80.28117383290584
ES44_Blue-015_MG-lipid_0	1.5804403637017257	0.630213190352671	0.31269515296447703	0.3441102933792519	0.3917988492561181	1.0326897633125178	0.7229591414657371	0.5604507217492427	0.42809016031777075	0.6160370705249519	0.9952872758861726	1.0597085854512815	0.6486892712926293	0.6903149673707778	1.0654988663620284	10.324686104061358	1.4077014365601694	1.102674458510025	1.2385720711636128	1.273456963999007	1.27271686036269	1.2142535681880011	5.206639091662729	3.189076287219286	0.7548321397068888	3.7383639663363346	2.3317100708958924	3.5522116359999845	4.1503557607830235	0.5265309566157937	0.21133166140219053	486.708707068732	203.928760546228	1447.1666963695993	574.6748228762062	2110.7902283448907	83.80732139745544
ES45_Blue-015_MG-lipid_14	1.6372337500694218	0.615925299842888	0.3293667742433231	0.35998851099657186	0.38837412985153713	1.0349056192744028	0.7018591383477308	0.5566629209118534	0.4438422308277932	0.608496917337685	0.9639773827863414	1.0486116488403237	0.6215020432782907	0.6796526003332329	1.040446301031086	10.742493406633395	1.3270450186588754	1.0614063008505876	1.2496603584698311	1.121922803875131	1.2530422050080994	1.0916571170831333	4.465679338276343	2.8593473979605024	0.6882037373368691	3.5707216142715428	2.2253753751081264	3.108004223910791	3.865791765999627	0.4669177081314717	0.2127195796797758	496.7373339839258	190.5010152726524	1795.5065471980329	706.1200494383855	2606.193816205781	75.61219795582407
ES46_Blue-015_MG-lipid_21	1.529146045779274	0.6510354263412343	0.3446976309530174	0.36886170174175187	0.4135905342330165	1.1776471596868046	0.7627687978814514	0.6353364108534342	0.471448917435504	0.6326752318951799	1.0617854346568238	1.1339107116076168	0.685686876974575	0.748272920967626	1.1653535641811248	9.275011854671915	1.445411021205635	1.1439439468982	1.3884704494692939	1.3805027954757636	1.3402127575192808	1.1558490331365094	4.8922129662826315	3.0896326909144105	0.8005199856249164	3.587227354274298	2.270244357660212	3.506557986757723	3.892090184846259	0.5026277742476485	0.23619683306717612	505.62174476176756	185.44487737034905	1274.7589157755506	522.9811180673152	1834.3910284152607	72.3135676867786
ES47_Blue-45_MG-protein_0	1.4793964973186204	0.638534959316892	0.3072001959195462	0.34301351465980606	0.3808675483420352	1.0575296724743963	0.7582627143369052	0.6211469364162164	0.4557893973440988	0.6737273712202391	1.0041011190841025	1.1205586030529688	0.7306629361023157	0.6818092567256121	1.1744093884005935	9.895918514316332	1.5415410093824975	1.1645706693333193	1.2395145514880435	1.2663632345525901	1.3569341140025277	1.309136621473062	5.74204540427854	3.3237376698170924	0.7984282705317723	3.7937773733785707	2.614041582070266	4.121546352893925	4.229671769100469	0.46793899765705504	0.20726962411737673	616.4469982104326	231.37941147190716	1013.3554450534864	435.6614962516876	1450.1870387229303	139.64700132984788
ES48_Blue-45_MG-protein_14	1.5855872810688578	0.6331160187022167	0.3075245754160642	0.32517250539236836	0.37852254474106395	1.020584276476621	0.7460395857754889	0.5698716386330622	0.43516493568071396	0.6529935042017203	0.9641326121798823	1.0977682283302155	0.7113850200301521	0.65215213406304	1.137649944543941	10.002615515598112	1.480138293077129	1.14169679819231	1.1685932969200925	1.262939728332144	1.2651213066372398	1.1896265074860681	5.676966715061524	3.3886951228824205	0.7456470836362081	3.7804459384194775	2.562185222781469	4.184324314181252	4.568927643233126	0.3996687100160413	0.20140296720044626	484.0190515020942	252.12498525238342	1143.9739779301708	487.5192310865439	1666.210489063026	113.30142208771214
ES49_Blue-024_Control-protein_0	1.976383987772543	0.5269644544981926	0.2649578604811633	0.2791622949424368	0.31078442165017817	0.8069612760647189	0.6205823306032529	0.4469755098695376	0.33608987582522987	0.5470072144426789	0.786296197050919	0.8700445399597047	0.5613152203999267	0.5477437854904754	0.8970461013224917	15.881499984434303	1.2033292759014973	0.940387937750159	0.7949254335577003	1.0011010238910747	0.941583949238418	0.8980223589236047	3.899209242234988	2.3708553289312415	0.5738671296468414	2.64052458416875	2.1296839405932455	2.8272296388380385	3.3956261154847382	0.5763070413792812	0.19615672474755028	395.2273784904958	157.61394584902357	1003.3357039971339	427.0443260367018	1445.942982169927	185.61336138427035
ES4_164_Control-protein_0	1.7010001221670685	0.5657009600446896	0.27894404431496816	0.3356861086749784	0.33278383370431636	0.8147077577396548	0.6110975996261166	0.4768487157531668	0.4269262822819662	0.5182381623198404	0.7691632919516457	0.9681875303050228	0.5563795000669979	0.6838218723923609	0.9769433363265678	14.037808801252897	1.1258609729348565	0.8982983090626689	1.465514459684229	1.0503120309239473	1.3305799449391846	1.0288442961689852	4.120977357204278	2.9058510884979305	0.6083033295657381	3.5556477560008135	2.0967558255663596	3.5522242226844245	3.42152703144489	0.4016677262141721	0.16766225114418903	506.7138896373785	238.11694039488643	1287.0384606865728	507.2432117240387	1885.4029834246276	127.83043490555994
ES50_Blue-024_Control-protein_14	1.9122716198780292	0.5619620758681894	0.28000123399650967	0.28944390140934123	0.33574940369904	0.8768558855302602	0.662524906236365	0.47782310982706744	0.35862998043318833	0.5708759529414102	0.8767735109603051	0.9658177435404958	0.6080663098401627	0.5666787230205877	0.972712567618477	14.294254559205957	1.2903279765674271	0.9911987499886811	0.8181065111548261	1.0951804229905129	1.0150387310343711	0.986045459022688	4.331119274322802	2.614607592121251	0.6108402848759036	2.7964228210103697	2.2420993148321515	3.0719458493715424	3.6256366404092426	0.5437301810572229	0.2105932339442117	385.9167668118407	174.63171255296191	883.4960344300624	365.99221974486034	1271.9076460200567	142.73501827520897
ES51_Blue-024_Control-protein_21	1.9119833915933395	0.5757768468293009	0.2727576185938322	0.27706944616101553	0.3299582986615859	0.8481917273898407	0.6408971050440875	0.45760609162316374	0.34941535508932536	0.5754632107086836	0.845417921635104	0.9379697808585238	0.5996025718304304	0.5605028772651907	0.97330579543826	14.633475344834352	1.2966247078994633	0.9814364105980378	0.8081827902961182	1.0839547752246048	0.9486991528825585	0.9956438041880087	4.718866455151214	2.6484170681058448	0.6075325947398802	2.809232204660617	2.2819032550220144	3.182245460752941	3.823266515704785	0.5424015294106209	0.19006299233886603	342.44455311544584	208.70743685618385	863.3757938881625	366.004005677781	1236.970998849005	125.32306248420554
ES52_SEM19-1481_MG-lipid_14	1.6750482319825315	0.6032629260187774	0.2772786003433391	0.32987949662037025	0.36839333983174893	0.8853911660578971	0.7178363893784481	0.5165708171823049	0.43658036284526336	0.5704225368560841	0.8252173142597883	0.9705633477384231	0.6200262209146767	0.6309316904668704	1.015495714000904	13.010144373543065	1.258909745872189	0.9894769794597833	1.220823385323645	1.084430262501843	1.2679738507915876	1.091583799261009	4.249251282790926	2.821954083583928	0.6603976561689956	3.450883985659333	2.457633102238908	3.692843336098009	3.497630222030553	0.4867794655792626	0.1976522871982143	309.04040321410906	240.585268270445	1176.747765326785	495.9173956742347	1686.6868761668757	176.7374143555018
ES53_SEM19-74_MG-protein_0	1.9456596538741617	0.5941854952615128	0.28715734220303474	0.3147975221232924	0.3450753637468005	0.9428601518959975	0.6615137291495928	0.5059560705506911	0.4067604435081352	0.624450379098663	0.8772832584774986	1.0473502272299533	0.5978536883090683	0.5917999618229317	1.0349990168260497	12.965568674155788	1.2946492500087199	1.0253763362092096	0.9615815022157986	1.0738430550052793	1.0881193724482174	1.0215152365911229	3.964081906203927	2.581060133373094	0.6471679338827445	2.81291539350507	2.2389206226622727	2.750527499923342	3.2745205612288384	0.46812314489610796	0.20427612351008134	453.30033436198033	133.1655045471269	1058.7520302393457	439.1189029684274	1558.7475207634186	209.11084497199838
ES54_SEM19-74_MG-protein_14	1.9200897067314155	0.5813318060117619	0.29966147932060355	0.31388013803375386	0.34112090927490324	0.9372592813739954	0.6659669768793557	0.5100968461616222	0.3893004521382092	0.6203729284166402	0.8561159462529971	1.0035240277721078	0.6047154049015834	0.5937528409230107	1.0281911798559442	13.664159303456314	1.293057784194136	1.0460412103343013	0.9164519364597838	1.099859302514707	1.032834511532413	0.992236044748352	3.8166763514329194	2.5450615879431817	0.6330613680054072	2.552736222791894	2.247068150945234	2.7459728717796454	3.209155908577839	0.5189021533507192	0.206306457528263	377.73864968886187	120.55511712570804	1086.790008529104	456.7866581046698	1563.9187689269183	184.17947359219755
ES55_SEM19-74_MG-protein_21	1.6934263569017833	0.5970431994165796	0.295132308277801	0.3100975343103383	0.35239938110795965	0.9763005378487158	0.657467040468954	0.5126424629349285	0.38892976951320923	0.6303827409018757	0.8957223271710515	1.0334134805890336	0.6201672822394579	0.6024359746243361	1.069844643209725	13.729547506144494	1.3465151529649624	1.0505994545432635	0.9115424775719675	1.1200846138856417	1.0299122044480657	0.9898222371057879	3.755131960054931	2.4957826709923436	0.6391940051440761	3.0857228569987365	2.1712704645297793	2.6937212320199886	3.335036787227378	0.4706003329508282	0.2102607902028675	360.3355024528613	122.47010300691106	1702.094663272892	728.0870075041437	2444.07675058883	150.54121245135588
ES56_Blue-050_Control-lipid_21	2.006742963075448	0.4897043576245822	0.2471830017112695	0.2779932904753514	0.3250054110239129	0.8511929606454472	0.6651646854266345	0.4484483916518504	0.3388963117447974	0.5438405594640181	0.84233304896097	0.9745275660335857	0.639281744583824	0.4802740732937861	0.8416569834323052	14.079531055306655	1.2966934325925292	1.0749558478468153	0.8486334475439067	1.0405386681238316	0.8965835414315058	1.2439727963913465	5.005524120351716	2.8111162221416546	0.6159666269869482	2.8689788655435726	1.8547035880003726	3.5334144544783634	3.6601050693138277	0.5307418182476225	0.16708625786525366	622.3684504615748	136.69961959899013	1159.5245830382348	461.67995343402583	1702.7449465506475	168.52586568535398
ES57_Blue-031_MG-lipid_0	2.01608615222089	0.5196226172182808	0.2577705632288347	0.28336405417860067	0.3142305888326096	0.8713634842667891	0.6595027641518433	0.45998442106329374	0.3474807505247596	0.5535724050856008	0.831995889190023	0.9480099738406456	0.5765411496262491	0.5483441808598222	0.962232610508016	14.368691834576184	1.2546472209453094	1.04642670819297	0.8961172581982829	1.1396633349242808	0.9805314795371044	1.0182614599360273	3.9602524338122302	2.682387767145647	0.6188460812911898	2.7444664803866203	2.0359683800313904	2.918207525074569	3.4436175948456853	0.5260797576319999	0.1865389520269413	456.44283102294224	140.2947786761829	1100.2547433667871	464.84974694645496	1621.5168985995444	153.3553165639435
ES58_Blue-032_MG-protein_0	1.7505479262981818	0.5676164519271523	0.2614828582133722	0.29073713450301397	0.32957454276626047	0.8925762243689571	0.660936142772923	0.5062582856071305	0.3666187792623915	0.5949604852156753	0.853782810633688	0.9990750161670123	0.6273678872892952	0.580309777019591	0.9680618328182249	13.719095574920322	1.3387547534955346	1.027703003929978	0.9605948469460687	1.1735573369991017	1.047601627380423	1.0989950897628509	4.210794049043984	2.754285556306465	0.6893622741352984	3.1510320728517645	2.17059534131077	3.16888176042219	3.4963266781271485	0.5204273206374043	0.20054648938547426	473.4878119780829	141.07801120104673	1527.183915179325	643.7274606220144	2202.1366268665897	258.9950007473073
ES59_Blue-032_MG-protein_14	1.820596924792911	0.5877629142459856	0.2841029784521699	0.30496890481605854	0.3547230596943655	1.0085259193368399	0.7025580083928072	0.5413179077767826	0.3933699374176059	0.623403137610082	0.9156420095777076	1.0898924372541872	0.6631155054838119	0.6116914971150823	1.0680865569912283	12.987775562151816	1.4067395161350658	1.121850027026625	0.9456166714271154	1.188007640323862	1.0659875661865494	1.0854536395919976	4.246007763180854	2.8695981321141426	0.6816100151203964	2.6509278303587007	2.1455403506312725	3.076968593818645	3.5286881224758373	0.5587279491071847	0.2148129624859909	407.97594800743906	130.6921495009334	942.1152256023039	400.890372977417	1357.895375351195	207.39295034949816
ES5_164_Control-protein_14	1.493232203071594	0.6094601990283003	0.28647654355093866	0.3452137363818016	0.3622716178674086	0.9328021409006104	0.6872074147936429	0.5192876571595473	0.4470320342166034	0.5764681249866261	0.8576265103969597	1.0365046911771054	0.6295292370731322	0.706977369987561	1.0616848527625953	11.867864908802543	1.276537392899693	1.003439650243665	1.5328333149917128	1.2012597796214615	1.4256888280527102	1.1803255729080213	4.826901105164788	3.196643927704447	0.6996677362021908	3.966223302819832	2.404205041709695	4.1965159858571575	3.9423418702411794	0.45064272607850836	0.17926805379948196	579.3459047556794	265.94505060585635	1286.6258076753265	535.7355666700948	1872.8508879455276	140.2443795633908
ES60_Blue-032_MG-protein_21	1.7765040342719742	0.6009641512372856	0.2892235617843196	0.31401502870782705	0.3625917941142668	0.9807412035034602	0.7002293069003711	0.5354629329065546	0.39464101427132336	0.6303647643075851	0.9239022929552683	1.0933237017832278	0.6555893294178481	0.6229341379355952	1.0738093088714287	12.721763952086205	1.400403352390572	1.1118966518173516	0.9934825882364643	1.1962804959643536	1.075976804591108	1.1685670831032033	4.532542489369053	2.987390266734359	0.7119410664275054	2.680603225851967	2.2476683270754383	3.1009550909932297	3.590559707415244	0.5941587101573218	0.21958321501686784	409.4556584077488	140.54630344664258	916.8494534563904	389.1003526693968	1308.2704520963262	226.11661026977333
ES61_Blue-035_MG-protein_0	1.6103270463622767	0.639164481005165	0.3037890479869182	0.3449852197936465	0.3675907796882744	1.003307801479116	0.7039001888576893	0.580215101132257	0.4438569684591937	0.6105953892156443	0.9902955119652335	1.0708657473275538	0.6511026714674388	0.659278796193158	1.1197305943658582	10.763717995461079	1.3669582190778975	1.067397922073893	1.347044927170121	1.193348763518373	1.3640249411936112	1.293725693165722	5.30279939548142	3.165586346915721	0.8026581833911492	3.4600328910278018	2.4949006029675944	3.9048391621167093	3.8879396479374644	0.49709311510432436	0.19689993498350877	521.2533606093268	250.5935203986273	1118.5426658703545	480.08388011748815	1599.4854765130287	115.6003633600843
ES62_Blue-035_MG-protein_14	1.6363127998031577	0.6265770083093044	0.29496569514531795	0.33334377274905697	0.3670969764893747	0.9540803582819923	0.6890362042563813	0.5495011932429719	0.43678676954506823	0.6129742910277445	0.9430515363304556	1.0597871400012318	0.6531169454874302	0.6560707457215578	1.0936731977198126	11.048891883673635	1.3749143766011296	1.041042366380571	1.3843339997264597	1.1803676004187391	1.3828686260474043	1.3287466819964595	5.47844964557609	3.276884008273527	0.7756095984448982	3.5502627319860287	2.489331602545467	4.04380065403305	4.03754307297584	0.42402374506273677	0.18838421209433784	417.6165228891182	274.6541349548305	1092.655968106156	447.3507093425209	1576.7334447298872	89.11074486295101
ES63_Blue-035_MG-protein_21	1.6313497313810128	0.6240664371185556	0.29055093663452103	0.3369025665596922	0.3592032283883777	0.9828708714957894	0.7000947062619003	0.5926399586100966	0.43732356087833635	0.5965208278627413	0.9953236184930673	1.0502517966824019	0.6527411497997566	0.6712612900797995	1.1230233471707212	10.618181639750873	1.348234958578798	1.0159842129313195	1.3871922035569586	1.2528646510401242	1.434418460202821	1.269807785025764	5.3538198257844	3.2784155586509978	0.8297800158945369	3.7093996960033	2.52666485601415	4.188343744009382	3.9757339202518307	0.4255782466729153	0.18354385524678146	533.2064345182733	283.2816085444737	993.8708752926237	419.1966498031095	1445.7565679819795	118.72076047231916
ES64_SEM19-1481_MG-lipid_21	1.740849088995552	0.5750155889419131	0.2568701933458696	0.3053925322978732	0.3487489465847897	0.8414641676852417	0.6949351470035606	0.4847502464857253	0.40812708592773955	0.5406045897495081	0.7740179097055567	0.9451754462885873	0.5940001634801899	0.5957958644733847	0.9649448601043884	13.233385364030827	1.2109404980743306	0.9308566682192418	1.1748384046440583	1.053249853497956	1.2232726815671804	1.0571244888993128	4.20050681026323	2.77360937133075	0.6345781494497857	3.851874938633878	2.353138900074067	3.6339182682004036	3.438208695034612	0.45516974878420935	0.18063805379356124	315.1070784812259	247.9622018459696	1564.7995882373805	628.6491017585697	2265.0930389095056	163.24492731775206
ES65_106_NA_0	1.8322617884025931	0.5926341113252719	0.26414604660965424	0.2874378349437243	0.33994457259709815	0.8525639545461824	0.6653664039867048	0.466547039984801	0.35709259941144045	0.5717249247287138	0.8467445120989293	0.9636758924792268	0.5960107049645869	0.5535373589756607	1.0034031373468029	13.143213755897946	1.3380400848191074	0.9962938528681653	1.0034416027463666	1.1627705105973105	1.0599875623456034	1.1203552603972198	4.948588244486684	2.8908450213980084	0.6825186545404154	3.2846827807793404	2.306414139407391	3.7327992141700865	4.012107665341212	0.579861824881127	0.1875196314534236	388.3410639368477	203.8037193217046	1016.5347096530438	396.3329292614508	1503.725901337509	155.35283417036308
ES66_617_Control-protein_14	1.978601919681638	0.5462634424539438	0.2778331911683282	0.2951539296648553	0.31926924874388385	0.8719607748167674	0.6764466159073994	0.48518282126850365	0.35926369647606893	0.5551681963490642	0.8186152151680948	0.9913420830260953	0.5641783372942232	0.5335406358626619	1.0487006380328285	14.093235599487349	1.2179556937939062	0.9644795696442732	0.9215805196575098	1.0739950739965234	0.9767140807968044	0.9636380290503994	3.5986835103083634	2.5982155556688773	0.6387554899694842	2.944587687035724	2.0269531323165038	2.8159310952582057	2.95388460402714	0.4279077885047662	0.19009444037901335	453.84701138941716	125.592273955509	1315.9673006508856	544.6064179575093	1912.905869617812	175.58759047596064
ES67_Blue-037_MG-protein_0	1.4716611081142936	0.6267056850929282	0.29612230532400663	0.34042955995982077	0.386449423853232	1.0457839177944026	0.7848423522980569	0.6006943728824209	0.43074183674550875	0.6247074138245973	0.9640565428184613	1.121286786575352	0.6630503442765879	0.6852623178522909	1.1725374129831372	10.897051727230936	1.4236829245034364	1.101866291688574	1.3512307119247975	1.2591757103299364	1.3292288327262014	1.2888464069256658	4.929399712719234	3.2243338423840058	0.8183675142551368	3.8439625808890474	2.3801928505896113	3.886942726122529	3.8795707280245173	0.4330616319345174	0.20587615216900626	466.9718105983872	225.35011524928922	1160.0591362348937	486.2463644143088	1667.9583464882005	130.08114508281196
ES68_Blue-037_MG-protein_14	1.3443376138906116	0.6579575309288491	0.3197766243925088	0.39143464757752583	0.40059051214956903	1.0345202000267848	0.7645164994985646	0.5911331601064098	0.5087546892388406	0.6524601167138439	0.9514690156888953	1.1436319655585747	0.6630951418350446	0.8015112240012717	1.1564273818679953	9.956637458159651	1.4185577442759951	1.1507698392698873	1.814477374922573	1.1804979352848792	1.6323410852015492	1.3598398414948745	5.020918262728638	3.3112951898036984	0.7579694384276053	3.8436591745856936	2.486507295454898	4.377931115372545	4.427398644045762	0.4053946010391509	0.20143534585886286	395.81509457090004	278.8545139448882	1103.4697953116386	446.645164971572	1591.3075392416947	84.94556437249058
ES69_Blue-037_MG-protein_21	1.3860991473715776	0.6269053417991963	0.2978060811540041	0.3523521569341536	0.38962121035883357	1.0492248815437757	0.7952725824669561	0.6299999191845864	0.4667760732444765	0.6148291024092393	0.9521806608707483	1.1027330792614765	0.6751116223504855	0.7409522779515322	1.214624466437483	10.021188284099573	1.4690293266191843	1.1245212130261504	1.630365993931874	1.4248370136797412	1.5092523307917634	1.3158454744205457	4.57032995673541	3.358325499762123	0.8930687221403127	4.230471216218339	2.3828847706685976	4.4051567178961335	3.976682458713475	0.3705528649099492	0.20044956722993812	499.81700630376054	203.70954941449634	1133.8952411939079	459.98642653869325	1621.3516946550426	159.14492029305097
ES6_164_Control-protein_21	1.3493754662395505	0.6592031842203372	0.30524652508886047	0.37765966328602435	0.3992911050841375	1.0045211599751938	0.7329389513857477	0.5680659084176047	0.4882168596545185	0.6252459210981164	0.9294901579596114	1.0927489078057953	0.6803270053873948	0.7630406960788625	1.129380372832926	9.954426206110195	1.3753109337066491	1.070963172910102	1.7775695272439416	1.300375341735325	1.613490637214511	1.3511099864583704	5.432317836229166	3.4429436450023476	0.7724545780146816	4.062306365666753	2.5698767632181183	4.517997487366855	4.198948089825987	0.47400208639931846	0.19382875389747076	607.6034490199057	302.72672157098975	1103.0410679497872	447.6496365568345	1585.995324776199	151.20879370206467
ES70_Blue-039_Control-lipid_0	1.7908072074514432	0.5805691327069109	0.26931718548588623	0.2961603638320021	0.33119033916511875	0.9368872722702222	0.6934324109256815	0.49972185277630815	0.39319569676494487	0.588332922067711	0.8563991174402013	1.0641005711787894	0.6381050291588946	0.6040685580141797	1.0475929512537883	12.62690867738828	1.3996727312896402	1.0366495437170018	0.9703168705314844	1.2708215433241363	1.0399272129186221	1.0798548412584177	4.243493732775657	2.8976112912388756	0.7060550628686428	3.2435114115753434	2.304106150414725	3.3917931860623507	3.9599971579479947	0.4975234999007468	0.19461203707018132	539.2001909322171	180.79298798884813	1286.299314916645	550.9380839961074	1851.0637952882619	178.0353346152675
ES71_Blue-039_Control-lipid_14	1.8419004216624069	0.5761394637317498	0.2845080693509255	0.3094073201021703	0.34191372207900345	0.9499944464408391	0.6870037403979239	0.5077721276025088	0.4067324225004859	0.5946941732094662	0.8857450792536281	1.076496429246248	0.6305954384248085	0.6076829602893379	1.0527933251959147	12.849588572876565	1.3603060664407	1.050239167477776	0.9770290265854431	1.1959079347171395	1.0416833980131808	1.075148914253233	4.1150189156543755	2.8470391797815595	0.703368471228511	2.8946746075106864	2.252179159204697	3.0515107383729876	3.63039273270828	0.5226199647349218	0.20697995938680716	483.4313825494621	155.80598506794894	1138.175438274734	488.1435126855742	1623.3544211624387	171.7190658381045
ES72_Blue-039_Control-lipid_21	1.8623404514254998	0.5590961997204291	0.27789630979548496	0.29358995736033044	0.3312883259824173	0.9275383781860012	0.6622432194092817	0.48925166352743893	0.38823265589700595	0.5784239086297938	0.8588651996189889	1.0563382731902	0.6202146541372978	0.5944961819580149	1.048617376778409	13.794683606918857	1.3362426336946247	1.0466503036634047	0.9292566083480668	1.1953818221758585	0.9879860212379961	1.037600176742804	4.075817271986815	2.78025630668086	0.6718237456166832	2.814514724259624	2.20783793364977	3.0516041018229587	3.7213470537282434	0.49928787195884167	0.1996849906830407	384.48509967991373	155.68793520111558	1099.4909699282434	471.6426213941063	1574.525693910289	137.016587779921
ES73_Blue-042_MG-protein_0	1.9036049899390104	0.559592829536484	0.2766068750819435	0.2794023270430199	0.33619189226961127	0.8888728430313967	0.6599213467441072	0.4849318061729954	0.35580318124319965	0.579729875167205	0.8703597785550142	1.0066956285570492	0.6167865903029776	0.5370366697954462	1.0165999546864384	13.292571262476136	1.3162563648427217	1.0928212933993393	0.8820938010942191	1.12354214414958	0.9754922742456755	1.1178631458435497	4.693866028499389	2.6941191175773374	0.6418443237823069	3.1154439934490537	2.1442895517099547	3.266703324381995	3.702437250811939	0.48649486773319456	0.19572975023695155	341.3233032355155	165.7112165125745	1296.0868377642307	518.4028461642843	1919.0271641166362	113.99280014200474
ES74_Blue-042_MG-protein_14	1.8067487646995388	0.5734531185783556	0.29180775913216356	0.2974622734495767	0.35642921626210267	1.0131418559330405	0.7090836700988419	0.5477775404707415	0.37958949167615225	0.6081380196880369	0.9552898410477118	1.089146862964438	0.669992038891078	0.5776528419847122	1.0633567112849827	12.725412980773907	1.4028918979091538	1.175590970721426	0.9042762982710671	1.2216555745322861	1.0057691049455524	1.110990566137717	4.47627929069178	2.694483645014294	0.6809727428117841	2.9573951332233817	2.136251788505886	3.320079898959977	3.658217092725099	0.4857226949320557	0.2144585670613007	340.8543376327499	147.9581836832317	1106.525219696847	448.31824424688244	1631.6587591929745	111.50280676137926
ES75_Blue-042_MG-protein_21	1.9411117725339813	0.5414549518911599	0.28294994501132625	0.2830994849757717	0.34037179788493993	0.9010113883187214	0.6715242337340234	0.4826869918421902	0.3598031047081804	0.5723638091757514	0.895252500666433	1.0192369358144928	0.6164401448994737	0.5318336905732066	1.0033782916782907	13.989316585670903	1.302131491719919	1.1129118594781502	0.8797089599988632	1.1127755854143788	0.9773748768841279	1.0278327267247034	4.311880733524865	2.7082810765106298	0.6296226022781989	2.75705274297686	2.1209572771420087	3.051098648375036	3.6310863305324683	0.4354838267887786	0.19469688408992122	345.70575243374316	148.19646185625052	1023.9011836118922	409.7419607663031	1526.013487697318	113.78249056613978
ES76_Blue-043_MG-lipid_0	1.6264369130087408	0.6208302769362839	0.2901743154058767	0.3259222116249683	0.36039939877923843	0.93262542044483	0.7296220604408873	0.5473189008280873	0.4260381682454419	0.5900203030600575	0.878792197866179	1.0271463279612028	0.6291668210076656	0.6377763507717866	1.0342060822755683	12.313547168399507	1.3230107437261558	1.006121486683067	1.1969519907804587	1.2026449775334147	1.289362756701387	1.217981606010602	5.3454855769658645	3.1895285051694713	0.8029908405910047	3.4218328412401786	2.4135607569440576	3.665521897433627	4.006922153254765	0.436412613360273	0.1861960359913403	433.6398382275907	230.29391476735444	997.4073701838912	406.5838074822539	1445.123413781102	81.9017967286772
