"gene","gene_name","logFC","logCPM","F","PValue","FDR","description","entrezgene_id"
"103816193","BLOC1S6",-0.19137354398468903,7.376380706015016,13.012778304380793,4.816503100466057e-4,0.029263151923400506,"biogenesis of lysosomal organelles complex 1 subunit 6","103816193"
"103819941","ENDOV",0.625389312476874,3.9868243120356874,13.008504909314896,4.826248255646043e-4,0.029263151923400506,"endonuclease V","103819941"
"103827263","MED17",-0.24754518844922446,5.712144137478204,12.981378263959584,4.888582904498674e-4,0.029434083798518515,"mediator complex subunit 17","103827263"
"103826814","SIRT3",0.21634004139841156,3.575303114966199,12.96805680602907,4.919496781136024e-4,0.029434083798518515,"sirtuin 3","103826814"
"127060368","LOC127060368",0.3563384998904422,3.678901799720024,12.961260077482937,4.935346651208437e-4,0.029434083798518515,"mucin-19","127060368"
"103819296","EPCAM",0.6348471267433592,2.094860840702943,12.932969737444372,5.001885224203835e-4,0.02966571792177457,"epithelial cell adhesion molecule","103819296"
"103824282","OASL",1.3878933998084781,9.821072274385438,12.921741657124224,5.0285484840831e-4,0.02966571792177457,"2'-5'-oligoadenylate synthase 1-like","103824282"
"103821288","CKS2",-0.398471599181481,2.2564933678542123,12.887684121929727,5.110321814500762e-4,0.029852992664034208,"CDC28 protein kinase regulatory subunit 2","103821288"
"103822222","LOC103822222",-0.5083025692343718,9.744559081050681,12.874071936079662,5.143386306213304e-4,0.029852992664034208,"golgin subfamily B member 1-like","103822222"
"103823097","PTPRA",-0.21352667606573372,6.36242448007357,12.819991420103332,5.27693712795753e-4,0.029852992664034208,"protein tyrosine phosphatase receptor type A","103823097"
"103822519","PODXL",-0.9739076613844199,1.7286213003218724,12.811585093348974,5.298014258891801e-4,0.029852992664034208,"podocalyxin like","103822519"
"103826188","KIT",-1.272903754773592,1.1198412425152382,12.806693852275364,5.310317840757918e-4,0.029852992664034208,"KIT proto-oncogene, receptor tyrosine kinase","103826188"
"108962801","UBE2R2",-0.20140314442559595,7.351354390829287,12.798446541972782,5.331129935822479e-4,0.029852992664034208,"ubiquitin conjugating enzyme E2 R2","108962801"
"103819739","DNAH17",-0.31318709230995667,6.782641876831636,12.788362581146473,5.3566907940777e-4,0.029852992664034208,"dynein axonemal heavy chain 17","103819739"
"103822812","ST14",-0.6036711302765021,0.7071110016957071,12.78134722224551,5.374547626295681e-4,0.029852992664034208,"ST14 transmembrane serine protease matriptase","103822812"
"103813606","DDX17",0.2465004325135162,10.801388023141422,12.780584989555443,5.37649148835331e-4,0.029852992664034208,"DEAD-box helicase 17","103813606"
"103823067","SSBP2",-0.3092831823381898,5.6536058708046415,12.777632308306682,5.384028303441656e-4,0.029852992664034208,"single stranded DNA binding protein 2","103823067"
"103816459","MCF2",-0.6478481528465279,0.3849239207321282,12.772660050272641,5.396744705745615e-4,0.029852992664034208,"MCF.2 cell line derived transforming sequence","103816459"
"127059432","LOC127059432",0.342208257102754,2.290775863414123,12.770518367226705,5.402231505413105e-4,0.029852992664034208,"uncharacterized LOC127059432","127059432"
"115484575","ABI3",0.8742924875680226,-0.2520827634266291,12.765200185253807,5.41588102206228e-4,0.029852992664034208,"ABI family member 3","115484575"
"103813873","NPM3",-0.26354772766078993,2.236718691451076,12.721997710895723,5.5280856245037e-4,0.03031835502805698,"nucleophosmin/nucleoplasmin 3","103813873"
"103826982","SPTBN5",-0.5882597354550614,5.945259254767926,12.673428557077708,5.657086037420152e-4,0.03087071850620177,"spectrin beta, non-erythrocytic 5","103826982"
"103815179","RAD54L",0.4962525865906078,0.6960423705708363,12.650359701221594,5.719437328145259e-4,0.031055691044466344,"RAD54 like","103815179"
"103816322","NSDHL",0.710571222479117,-0.4188175343961746,12.620523529144698,5.80112885021539e-4,0.03134332686695583,"NAD(P) dependent steroid dehydrogenase-like","103816322"
"103812321","CRLF2",-0.4743768080094951,2.302904781963305,12.58858617718893,5.889903685724096e-4,0.03166621124433142,"cytokine receptor like factor 2","103812321"
"103816187","MYO5C",-0.5553948742513302,-0.009542080516678209,12.572102821862886,5.936267011132755e-4,0.031747981267404725,"myosin VC","103816187"
"115485311","GRPEL1",-0.2541607805274104,4.705796145846332,12.557212201055389,5.978472972410862e-4,0.031747981267404725,"GrpE like 1, mitochondrial","115485311"
"127061044","LOC127061044",-1.3339386754082665,0.2960095499858322,12.552329152236089,5.992380558077124e-4,0.031747981267404725,"centrosome-associated protein CEP250-like","127061044"
"103823719","PALD1",0.5811057571824527,2.285118282664969,12.515940011354518,6.097074999235681e-4,0.03214660702495566,"phosphatase domain containing paladin 1","103823719"
"103815264","MLF1",-0.24167231032461717,11.797513767583926,12.471460396225316,6.227605567778188e-4,0.03247068592487096,"myeloid leukemia factor 1","103815264"
"103827002","ABHD3",-0.4228443481458475,1.676179355361332,12.464016024646602,6.249731058960242e-4,0.03247068592487096,"abhydrolase domain containing 3, phospholipase","103827002"
"103815918","REPS2",0.7936116968695988,2.494530059365967,12.457050005087817,6.270508042412418e-4,0.03247068592487096,"RALBP1 associated Eps domain containing 2","103815918"
"103818041","MSI1",0.4734806332813636,0.4249689826449166,12.454695414380646,6.27754693984586e-4,0.03247068592487096,"musashi RNA binding protein 1","103818041"
"108962911","PDCD2L",0.26705957765350963,2.644752482056299,12.366023924150022,6.548626041020994e-4,0.033713068213067514,"programmed cell death 2 like","108962911"
"103827137","MAN1A2",0.2297074473286143,5.937975252768945,12.347132383347459,6.607918809141364e-4,0.03385860370092435,"mannosidase alpha class 1A member 2","103827137"
"103824390","LMAN1",-0.18043048312899354,5.072900923559032,12.327608143893336,6.669777714107414e-4,0.03401586634194781,"lectin, mannose binding 1","103824390"
"115485586","LOC115485586",-0.480745625301191,3.178471699123293,12.282580181399048,6.814721364925742e-4,0.03459342743106956,"tubulin alpha-4A chain-like","115485586"
"103815370","LOC103815370",-0.8065124998930497,0.617043572200132,12.24441907576667,6.940095588572847e-4,0.034915409425856136,"deoxyribodipyrimidine photo-lyase-like","103815370"
"103815619","RUBCN",-0.19908644641152062,6.738874679958741,12.239981423008658,6.954828204575096e-4,0.034915409425856136,"rubicon autophagy regulator","103815619"
"103817978","IQCD",-1.643775352914015,1.5288877328949537,12.229595048798299,6.989435935371513e-4,0.034915409425856136,"IQ motif containing D","103817978"
"103816150","ADPGK",0.37890791261942414,1.413282615565475,12.209346209262097,7.057415908415961e-4,0.034915409425856136,"ADP dependent glucokinase","103816150"
"103824113","WDR36",0.3631234874349123,1.1864898000984818,12.209011679869691,7.058544692793487e-4,0.034915409425856136,"WD repeat domain 36","103824113"
"115485480","LOC115485480",-0.5069879467284519,1.137045149056544,12.205590730379829,7.07009848187118e-4,0.034915409425856136,"mas-related G-protein coupled receptor member H-like","115485480"
"103822591","THRAP3",0.14759210863003444,7.29318558943129,12.192571902058097,7.114245966735343e-4,0.034975171387815106,"thyroid hormone receptor associated protein 3","103822591"
"103826419","ZNF839",-0.29646173625934236,1.0730382289865394,12.181231477924012,7.152932950071633e-4,0.03500767274308601,"zinc finger protein 839","103826419"
"103823666","NDRG3",-0.13368121491002144,4.760548556052961,12.163304220672659,7.214532401530073e-4,0.03515152081709787,"NDRG family member 3","103823666"
"103817365","DOK3",0.25369702176711023,3.828855265121177,12.131420091830476,7.325440541267119e-4,0.03553327025217304,"docking protein 3","103817365"
"103813929","SLC16A12",0.6495484395151353,-0.6120867239081254,12.092854236218475,7.46193828585357e-4,0.0360352187839849,"solute carrier family 16 member 12","103813929"
"103813097","SKIDA1",-0.5481576062182981,-0.7684341278066927,11.974210603347565,7.898499307861235e-4,0.037973419537960185,"SKI/DACH domain containing 1","103813097"
"103817378","CSNK1A1",-0.10618751486872349,7.941533794571267,11.965156716345243,7.932874889733299e-4,0.037973419537960185,"casein kinase 1 alpha 1","103817378"
"103818045","CIT",1.0842158964782862,-1.2236268947034858,11.930663592581098,8.065254154346487e-4,0.03831844053046954,"citron rho-interacting serine/threonine kinase","103818045"
"103812307","LIG4",-0.34661146535990073,2.212287959993578,11.926375967585056,8.081867487117195e-4,0.03831844053046954,"DNA ligase 4","103812307"
"103812705","CSRNP1",0.6506926413866645,2.680089408035276,11.919064104780244,8.11028015625661e-4,0.03831844053046954,"cysteine and serine rich nuclear protein 1","103812705"
"103819405","RNF144B",0.5526133995730668,4.366944041006624,11.87318296509418,8.290928128187061e-4,0.03900309896165241,"ring finger protein 144B","103819405"
"103820274","RILP",0.3632108036836325,4.804119197556224,11.84905355971498,8.387589181910667e-4,0.03922857030398711,"Rab interacting lysosomal protein","103820274"
"127060883","LOC127060883",0.660766574016124,-0.3419727945866073,11.841925671818471,8.41636441884138e-4,0.03922857030398711,"cyclic nucleotide-gated cation channel beta-1-like","127060883"
"127061127","LOC127061127",0.9413372779996021,1.027254306356148,11.834441617175258,8.446686843904133e-4,0.03922857030398711,"sphingomyelin phosphodiesterase 5-like","127061127"
"103817379","LOC103817379",1.4620210475076316,3.777993291976618,11.812207256289017,8.537436521835578e-4,0.03948202635564132,"E3 ubiquitin/ISG15 ligase TRIM25-like","103817379"
"103813965","ATP6V1C1",-0.15652776182312594,5.175765810926525,11.78812544424681,8.636859171995394e-4,0.039731311848716595,"ATPase H+ transporting V1 subunit C1","103813965"
"103821394","CEP68",-0.4565658042798919,0.80144226022178,11.781565282751384,8.664149001277763e-4,0.039731311848716595,"centrosomal protein 68","103821394"
"103821896","DOHH",-0.16701990327293037,8.910266286121676,11.734001845105276,8.864682669645914e-4,0.0404808145006341,"deoxyhypusine hydroxylase","103821896"
"103827295","ATM",0.8660611755709724,4.756516195334276,11.691808376600699,9.046573248096347e-4,0.04113929184571814,"ATM serine/threonine kinase","103827295"
"103818060","LOC103818060",1.1351451895207507,5.919093323349209,11.679481333931783,9.100435338871194e-4,0.041212510908066484,"Ig lambda chain C region-like","103818060"
"103826789","TUB",-0.34198305875256074,2.175483394012784,11.66546411843056,9.162083762355264e-4,0.04132024057121708,"TUB bipartite transcription factor","103826789"
"103812457","MYLIP",-0.6475770510255454,5.421024734568424,11.637371329779072,9.28693468147255e-4,0.04171094860641622,"myosin regulatory light chain interacting protein","103812457"
"103820497","PYROXD1",-0.4830800972570099,1.0912002742719455,11.626796736097095,9.334383134470984e-4,0.04175223669246571,"pyridine nucleotide-disulphide oxidoreductase domain 1","103820497"
"127061147","PML",1.3277196664877815,4.5025289871252765,11.613494770079532,9.394423965847089e-4,0.041849282923777605,"PML nuclear body scaffold","127061147"
"103821127","NFX1",-0.1778548307080759,6.829842833391564,11.593030295594424,9.487571423886052e-4,0.04188218661293045,"nuclear transcription factor, X-box binding 1","103821127"
"103818197","AACS",0.4605633556606982,1.1855937774145426,11.58449631443874,9.526695665609726e-4,0.04188218661293045,"acetoacetyl-CoA synthetase","103818197"
"103821113","GPR141",-0.589490103446743,1.5117830747413037,11.580586815701123,9.544674288882705e-4,0.04188218661293045,"G protein-coupled receptor 141","103821113"
"103821574","CNTD1",-0.2502816390105439,4.995228610314751,11.575958997023873,9.566001402729143e-4,0.04188218661293045,"cyclin N-terminal domain containing 1","103821574"
"103819158","BACH2",0.330401398264307,2.0381126016495403,11.563078459257486,9.625619498603977e-4,0.04188218661293045,"BTB domain and CNC homolog 2","103819158"
"115484518","LOC115484518",-0.5425759477063086,5.368640776343923,11.561692186447862,9.632058676787193e-4,0.04188218661293045,"uncharacterized LOC115484518","115484518"
"103818751","RAE1",-0.1950647072006683,8.224117455448214,11.546799650544191,9.701514226822466e-4,0.04191435462743333,"ribonucleic acid export 1","103818751"
"103822992","LOC103822992",0.37556920016708667,6.319197863035776,11.543650928858025,9.716265091387788e-4,0.04191435462743333,"protein LYRIC-like","103822992"
"108963590","LOC108963590",-0.5965020742220895,0.3816683406362458,11.525320408779322,9.802598032139266e-4,0.04211815823392056,"D(1) dopamine receptor-like","108963590"
"103821668","UBTF",0.393910448778503,3.748134771286686,11.512541953833779,9.863248733497736e-4,0.04211815823392056,"upstream binding transcription factor","103821668"
"103813268","DNAL4",0.2163243836358841,6.836942924150968,11.509177408000113,9.879282121938485e-4,0.04211815823392056,"dynein axonemal light chain 4","103813268"
"127060244","LOC127060244",1.2666266820871,0.4648025536127479,11.501071190109478,9.91802174580707e-4,0.04211878962402271,"urotensin-2 receptor-like","127060244"
"103826491","STON2",-0.6655473167861143,0.41743837784055243,11.479154359022738,0.0010023547299144499,0.042281403295821196,"stonin 2","103826491"
"103817373","AGPAT4",0.3793362721089435,1.4156271269167073,11.471900832067094,0.0010058725745770152,0.042281403295821196,"1-acylglycerol-3-phosphate O-acyltransferase 4","103817373"
"103813777","ACADSB",0.3254755201960081,6.006958630061917,11.46906057559698,0.0010072535144688942,0.042281403295821196,"acyl-CoA dehydrogenase short/branched chain","103813777"
"103814264","ZEB2",-0.144898317604157,8.623906940017198,11.434717017312929,0.0010241067783713072,0.042720846600356854,"zinc finger E-box binding homeobox 2","103814264"
"103821599","ACLY",-0.24220986928643487,5.838054385628965,11.429354694608207,0.0010267642960448441,0.042720846600356854,"ATP citrate lyase","103821599"
"103817840","SREBF1",0.6894174932413708,1.3898376558859313,11.423919548444653,0.0010294651508057405,0.042720846600356854,"sterol regulatory element binding transcription factor 1","103817840"
"103815830","TXLNG",-0.16061213813165623,5.453533404639545,11.395549343006428,0.0010436822092428862,0.04299485045376139,"taxilin gamma","103815830"
"103815150","HS2ST1",-0.25063527089276416,3.1288307101877617,11.393035938921143,0.001044951451839444,0.04299485045376139,"heparan sulfate 2-O-sulfotransferase 1","103815150"
"103816018","FBN1",-0.6961253273186141,1.2057417613634354,11.387236409811136,0.0010478862214312378,0.04299485045376139,"fibrillin 1","103816018"
"103819169","CASP8AP2",-0.2520489921133154,6.228372467825939,11.33185177676081,0.0010763440609416225,0.04377138844388506,"caspase 8 associated protein 2","103819169"
"103821415","ADAD1",0.46777305214953746,1.0487415525262815,11.326135322457695,0.001079326261447471,0.04377138844388506,"adenosine deaminase domain containing 1","103821415"
"103821974","ANGPTL4",-0.6767098568395903,-1.181270055478841,11.324217296723118,0.001080328776086466,0.04377138844388506,"angiopoietin like 4","103821974"
"103815962","BNIP2",-0.18134516350157232,6.864290124874952,11.315989958857122,0.0010846399355989057,0.04377138844388506,"BCL2 interacting protein 2","103815962"
"115485198","LOC115485198",-0.3024656815437015,1.7011474006919005,11.311756563801293,0.0010868651519418042,0.04377138844388506,"uncharacterized LOC115485198","115485198"
"103813209","HMGXB4",0.16563560274497996,4.360229075119727,11.223745655096783,0.0011342070616040222,0.04536086030520032,"HMG-box containing 4","103813209"
"103820619","SYNE1",-0.32524956212266903,7.024063761451389,11.214002069574338,0.0011395772210601627,0.04536086030520032,"spectrin repeat containing nuclear envelope protein 1","103820619"
"103813829","PDCD4",0.22901250525394024,4.496713862729448,11.210890981372923,0.0011412974019510266,0.04536086030520032,"programmed cell death 4","103813829"
"103817060","ARIH2",-0.18341008320125107,6.330945366421073,11.207893393777939,0.0011429573560500356,0.04536086030520032,"ariadne RBR E3 ubiquitin protein ligase 2","103817060"
"103817027","MCM2",0.42171023744276903,0.9962733019367729,11.195058470977905,0.0011500930326423426,0.04547867883427002,"minichromosome maintenance complex component 2","103817027"
"103815927","VAPA",-0.1539144917190574,5.435457992437143,11.135239928232323,0.001183959932446347,0.04661089239367088,"VAMP associated protein A","103815927"
"103816114","SNAPC5",-0.37824423003037766,5.805970701099259,11.129494059066827,0.001187266637845016,0.04661089239367088,"small nuclear RNA activating complex polypeptide 5","103816114"
"127059900","LOC127059900",-0.5442507644018905,-0.5633022448774879,11.101971623818976,0.001203238022376109,0.04679159662405183,"uncharacterized LOC127059900","127059900"
"127059567","PHF11",0.6733988895385759,5.3762503477275025,11.082718542403123,0.0012145420983661669,0.04679159662405183,"PHD finger protein 11","127059567"
"103826549","NFKBIA",0.3216412977539661,3.736780547204527,11.081494819169738,0.0012152642712331234,0.04679159662405183,"NFKB inhibitor alpha","103826549"
"103818728","RBBP8NL",-0.6783898357309986,0.19708244971321212,11.080831180656533,0.0012156560984728135,0.04679159662405183,"RBBP8 N-terminal like","103818728"
"103813394","NR2C1",-0.13488958165476092,4.861741500775064,11.077650942707773,0.00121753559012139,0.04679159662405183,"nuclear receptor subfamily 2 group C member 1","103813394"
"103821947","POLR2E",0.26196320945609225,4.307171924067108,11.077553347834618,0.0012175933151210114,0.04679159662405183,"RNA polymerase II, I and III subunit E","103821947"
"103818358","BCL9",-0.3911973735908476,0.9812703186336137,11.056348337918994,0.00123020266434778,0.04711028729365499,"BCL9 transcription coactivator","103818358"
"DDH36_mgp08",NA,0.29824215973445134,7.781378854587424,11.021521955999773,0.0012512045117052137,0.047690162685184105,NA,NA
"CGAS","CGAS",0.6449001575703095,0.3947646664966411,11.016793449085359,0.001254084358681312,0.047690162685184105,"cyclic GMP-AMP synthase","103822607"
"108963334","LOC108963334",-0.6182692034550803,3.242259404623024,10.991490394282813,0.001269611384249989,0.04786795976014145,"uncharacterized LOC108963334","108963334"
"103824752","FBXO41",1.2279487476100912,0.7896272422568363,10.991166169076209,0.001269811622767684,0.04786795976014145,"F-box protein 41","103824752"
"103813876","LOC103813876",-0.43408763742652223,3.0271233443624674,10.987759420953193,0.0012719175673851035,0.04786795976014145,"prominin-1-A","103813876"
"103819889","FOXK2",0.11553495441400677,6.075949175007996,10.937202452972985,0.0013035967407951344,0.04889159735064638,"forkhead box K2","103819889"
"103825712","STOX2",-0.30278642421326973,1.726418299986737,10.921788799246363,0.0013134158469371912,0.049091166279015434,"storkhead box 2","103825712"
"103826028","H2AZ1",-0.25497584389926975,7.048278772893415,10.891925257797084,0.0013326575645445165,0.04951494660562525,"histone H2A.Z","103826028"
"103826597","LOC103826597",-0.21942885486329006,4.5658223863030996,10.890123711837262,0.0013338275886067275,0.04951494660562525,"galectin-related protein A-like","103826597"
"103817974","SCARF2",-0.4491092127407688,4.03558262730953,10.874770971310435,0.0013438415619833357,0.049717582398258055,"scavenger receptor class F member 2","103817974"
"127060466","LOC127060466",0.31754003129743785,6.0838642468762965,10.858263877120583,0.0013546949430523344,0.04979369930734618,"uncharacterized LOC127060466","127060466"
"127059083","LOC127059083",0.268647062547223,2.048340504687674,10.85776598955588,0.0013550237029761605,0.04979369930734618,"E3 ubiquitin-protein ligase BRE1A-like","127059083"
"103825454","MRPS24",-0.4496462561585623,3.4457433799974853,10.843569764773084,0.0013644322825491757,0.049971187690408404,"mitochondrial ribosomal protein S24","103825454"
